value1,value2,value3,value4,value5,value6,value7,value8,value9,value10,value11,value12,value13,value14
-0.15023411788880103,-0.10616497535024183,-0.11482623784376322,-0.1624841422498729,-0.07760426611123156,-0.09912935327249335,-0.1082325855994277,-0.08975738615485702,-0.1557730767244362,-0.06759771426730442,-0.09888264952895873,-0.05998940862398173,-0.17783226352726578,-0.14930042333984464
-0.1639584703411013,-0.12604660792637928,-0.10465778749970836,-0.15417397224202775,-0.1015754965544513,-0.11588252532583607,-0.12039171471742899,-0.08614975006737667,-0.15771645799222261,-0.06009588882679436,-0.0909709819430485,-0.059996342773393656,-0.17756873242101257,-0.12390285041703296
-0.1697370172252007,-0.1362304034060781,-0.10376170684480598,-0.20381731079017218,-0.11052160917266711,-0.12354534493540856,-0.12843429262918687,-0.09840256049592616,-0.19711533540429463,-0.060628038787152734,-0.09965824019328441,-0.07501961646318071,-0.17979420407245225,-0.16175065982881237
-0.20954341596149978,-0.149202619111182,-0.11460369455784047,-0.18512088861161607,-0.10795611908725247,-0.14194504552884157,-0.132234208316126,-0.1027493794867756,-0.19137346864926436,-0.0754598296244026,-0.12528995783208005,-0.07129862838513853,-0.18790545124721467,-0.1585957349039329
-0.19536252124056358,-0.14389614164308007,-0.14193561628405796,-0.21406715147629726,-0.127845704019097,-0.15259156594549766,-0.15295173029099696,-0.103379707775307,-0.21328940932644103,-0.09149212102433248,-0.13768327896522106,-0.08018081325273464,-0.217008188847711,-0.18941951467688364
-0.21835226031869243,-0.16917165080879856,-0.12354025490843326,-0.25731710468457925,-0.14130408242593628,-0.15424509174783113,-0.16144271822671113,-0.12166365112661284,-0.2559206846695957,-0.09097359881404034,-0.15166093186191157,-0.08753487736480672,-0.25073935411057124,-0.22226447858816833
-0.235318433937085,-0.18294343568719346,-0.1570919279245787,-0.25447981976595524,-0.1485808450787558,-0.15822844131586558,-0.15916765430719335,-0.13697707053461164,-0.24096475451198351,-0.08667815033886843,-0.14357735547772488,-0.08312426474574094,-0.24336486838733865,-0.22398598095277597
-0.24491935009105184,-0.18417035578066818,-0.15766507813099837,-0.2679933415240361,-0.15319438356649584,-0.17824358112796546,-0.16466071656064826,-0.14185125464972864,-0.29544558309028884,-0.09699216775447353,-0.15488681945182176,-0.10348531922994979,-0.27322197487027844,-0.2541199571104237
-0.26148879183221174,-0.17342019564422118,-0.1747180339008532,-0.2826555045986633,-0.16579655824207765,-0.20878954721370166,-0.17275082527675967,-0.1455438210353136,-0.2802014906906951,-0.11009831281964767,-0.17409916063176106,-0.09011998421805759,-0.28310728314632916,-0.25876464617977396
-0.27678075797954105,-0.20972766194932668,-0.17297048677491406,-0.3433020634326396,-0.18336767548188826,-0.1746028393765782,-0.16577649277807593,-0.14571588449698855,-0.2751889477988471,-0.12042334851694741,-0.1801965756919094,-0.10966522180701836,-0.2823059998851776,-0.27551001569048045
-0.2978349331746827,-0.20204909382735528,-0.1987512866129982,-0.3342126596832015,-0.18569723388705742,-0.21522765931664847,-0.1861847309571533,-0.15428340546550828,-0.29899535094986823,-0.12257898255319172,-0.1897545249053518,-0.11350822861915941,-0.33215399988139677,-0.2726975840021429
-0.28180357613077917,-0.2170257113698095,-0.20363222294932848,-0.324149644350199,-0.20811200169857325,-0.2219128077151721,-0.2152765527848034,-0.17190721529439934,-0.33185630958902945,-0.13488733465333047,-0.20336846183470794,-0.11512143541894267,-0.35376472921527197,-0.2815204050469636
-0.30104282954478695,-0.24229062124079911,-0.1953042938053761,-0.3527304636198224,-0.1912620942459392,-0.2383256536805207,-0.21104979339145866,-0.19818709984528424,-0.3186701211242103,-0.1353004707300068,-0.2216511342822514,-0.12030667653945104,-0.3644440825381087,-0.30521702862650574
-0.3091730344236325,-0.23744075716674717,-0.219266301221028,-0.36878122341318936,-0.19811313325761104,-0.23098540299730666,-0.246187694602242,-0.1848906357494493,-0.3727988355138525,-0.14006042495555282,-0.2191961121240512,-0.1351981580736825,-0.36853389168781847,-0.3215735324870494
-0.3416765564826078,-0.2464355572632538,-0.23499250005188743,-0.3797001652480093,-0.21299336044943631,-0.2529018622617681,-0.2525305698116609,-0.18926735301723413,-0.3599281335518739,-0.1496324723227912,-0.2272889294317832,-0.13719061632894958,-0.3817117527450571,-0.34036954630299265
-0.32813909435398025,-0.2770171359553748,-0.23230696888872152,-0.3785158290000129,-0.2214744281894159,-0.26696588312888336,-0.25161822707208287,-0.201928347413519,-0.40444334005080057,-0.15000759652441395,-0.22826210690818083,-0.13428499372308242,-0.3625540674254218,-0.35416757040083907
-0.3614232597156274,-0.26986238214836117,-0.25198666121826285,-0.42576038077767986,-0.23579851763315723,-0.2921137263016526,-0.2683233438929104,-0.20292725897672848,-0.4011645362527197,-0.15853279107370702,-0.23123437601037036,-0.1386021151239574,-0.40308484373843056,-0.3820482378003148
-0.36789821944781653,-0.2940726550928087,-0.2665520803750757,-0.4105866602520166,-0.2460442793739101,-0.28324839603750745,-0.2794044117644773,-0.21115200672097997,-0.3957701037533834,-0.16055845821670076,-0.25357423671253937,-0.15264450362802162,-0.43034038542705033,-0.37263606476088773
-0.4065769847021057,-0.308697586260423,-0.270631403377794,-0.44604712314966743,-0.2464346777252701,-0.29065783293288033,-0.28211099923523475,-0.2372439887278951,-0.4392432047773943,-0.17049629488606916,-0.26131203505190376,-0.1631107332882204,-0.4476418682262179,-0.402457866903003
-0.4083844644028619,-0.3022647269035249,-0.2771879872429889,-0.46672264217528775,-0.2509196350640326,-0.2982064145164127,-0.2738823678068624,-0.23583940335970657,-0.45560564819084964,-0.18029331247804745,-0.27160218591925495,-0.16291732714963855,-0.4538471579113956,-0.4348254066362693
-0.40640395857249445,-0.3027882848216515,-0.30060352160808196,-0.4748475814977379,-0.2528463408549078,-0.30856011767338387,-0.2970219081134839,-0.234634766711418,-0.4737191487324413,-0.17485805153742975,-0.28401690968854404,-0.16882369127656816,-0.4559892814617892,-0.405918762954278
-0.42232766286248197,-0.3327536737665505,-0.2981122872202213,-0.4983841425507113,-0.2822580870466791,-0.3200338239307434,-0.30814493985231006,-0.2434988183605206,-0.48533000992220143,-0.19178776890603258,-0.29891243586404986,-0.16435548750934234,-0.46923075755636745,-0.4216889414853188
-0.43518886660521433,-0.339157846926438,-0.2949973655583843,-0.5150812907505614,-0.29529308297949114,-0.3151588651810664,-0.3082384043805486,-0.24714067880087082,-0.481621481476185,-0.19180825256927178,-0.30085535893270005,-0.18754752188298232,-0.5214178327260114,-0.46336506246628184
-0.4609199365628575,-0.342114256548981,-0.3043505048750218,-0.5312883812574546,-0.2854924691818021,-0.35298761865930756,-0.3244042250839079,-0.25315672731914524,-0.49900305641067333,-0.20351537642818993,-0.29524156304430377,-0.18694165400642596,-0.5039587633095172,-0.4375831134212959
-0.47932729208585423,-0.3501472803749535,-0.3209315798908403,-0.531800228910018,-0.2785604195081093,-0.34461058795698757,-0.3243143169139596,-0.2772215819747213,-0.4839540845454987,-0.20299850063659222,-0.30664721131484235,-0.19560099195173877,-0.5012811913769282,-0.4630374248351296
-0.46627637964308327,-0.3739926376027562,-0.326709125570278,-0.5693619126323712,-0.29990400461367,-0.36160105425482686,-0.33918464696259015,-0.2759140343579872,-0.5148022488581161,-0.2049043872085495,-0.299694571424003,-0.1865492891892657,-0.5721419341986557,-0.47050032958625587
-0.4892161249971783,-0.3749429298774757,-0.35419679836119694,-0.5703383094558132,-0.3271956027901011,-0.3736864412109405,-0.35200934986597077,-0.2979755073435882,-0.5490259298014304,-0.21343499398698365,-0.3290275773894115,-0.20231489603677172,-0.5492690776868971,-0.49126729156253907
-0.5265552367828052,-0.38361583439025965,-0.33920348368732406,-0.6077266880428622,-0.31865683797851685,-0.3896983064883777,-0.35148560603553636,-0.30739063370365144,-0.574384270952796,-0.2238126054992793,-0.333043092777266,-0.20325409625820598,-0.5445154478913127,-0.5107891135288447
-0.5095468304160298,-0.3825933926055741,-0.34758594851368696,-0.5933267450195587,-0.333216160382023,-0.4008090739662261,-0.36448260320289944,-0.3030267472672251,-0.5836695686927097,-0.232202349610692,-0.3448645462402283,-0.2078064080708545,-0.5820848244868367,-0.5094262429644129
-0.5152962291933535,-0.3813492429956163,-0.3589084814877011,-0.6119490777701975,-0.342579035950233,-0.4132000893970748,-0.3696173826195229,-0.31563443854585255,-0.6008993157510774,-0.22959888885030458,-0.34502361211835436,-0.21822433054930188,-0.5754289936434089,-0.5358666702989819
-0.5347471665650931,-0.416059557478103,-0.36398149901712123,-0.6451608904891161,-0.3417225659036745,-0.4248435939213635,-0.3742149736451076,-0.30889769566473807,-0.6069332653314764,-0.230336063413284,-0.37584440813735176,-0.22048024055796214,-0.5948955994551274,-0.5409849746221362
-0.5651684168878026,-0.4207781349954378,-0.38298523340078167,-0.6438371056821478,-0.3374352942707583,-0.43501018525621393,-0.3825304400317864,-0.3274493005112347,-0.6319625921541576,-0.24278237480023887,-0.37174264723114925,-0.22876094011988488,-0.61809263646997,-0.546324199710565
-0.5567338490018822,-0.4465786698866837,-0.3906182859835877,-0.688436795967074,-0.3523049269841627,-0.4272135985101494,-0.3968953615659159,-0.3408713458260287,-0.6363641065673539,-0.2447849074539201,-0.3907806708299165,-0.23066821672875953,-0.6680872020004877,-0.5592297125812584
-0.5956595864310138,-0.43646544734437737,-0.40583625024501097,-0.6960797769833077,-0.3667072526887982,-0.4380429761830987,-0.4038450925948111,-0.3525503121470639,-0.6663268601000194,-0.25545402850679894,-0.3940849068567911,-0.23444468975463725,-0.6792742222287673,-0.5916138447159729
-0.5785831583342803,-0.44419256176587507,-0.4177326240758347,-0.6730042049023669,-0.389327502767699,-0.4508610122680935,-0.4170798545545146,-0.35347707938323625,-0.6505604402067576,-0.256660859494576,-0.4115013188058617,-0.23986102262901432,-0.6825439254339527,-0.5982303186170803
-0.6221123203479818,-0.4695498780604311,-0.4037718343921677,-0.70324469378902,-0.3831640814534578,-0.477833678735134,-0.4333061980708144,-0.3608243860334013,-0.661036892950686,-0.26475640683641394,-0.4106725338949938,-0.24679978245694217,-0.6753548304818551,-0.5826487736918338
-0.6179531709052631,-0.4832554041953046,-0.40324627117839,-0.6958412688403341,-0.3999048257930228,-0.4839885336398687,-0.4322370364194799,-0.35969531508769037,-0.6811034452932028,-0.27442532122378904,-0.4162279474523529,-0.25090586064165504,-0.6931529580005327,-0.630940305151621
-0.6247491082690066,-0.4768819997146495,-0.4348318327933534,-0.7182298100732432,-0.406789412356603,-0.49132471058352106,-0.44180073672914827,-0.36392383638746656,-0.6953904749374883,-0.2842204244402727,-0.417772479923792,-0.257635287070233,-0.734305324831404,-0.610377538564279
-0.6463496779746478,-0.482702846689704,-0.4399437328214073,-0.6974458346383947,-0.4186982066678946,-0.493594427387802,-0.45664801828170587,-0.3768822739495977,-0.7316644755581709,-0.27148678391694303,-0.4220704234008161,-0.2690712491271368,-0.7459903281596338,-0.6410126446532014
-0.6468719433071597,-0.5018923260851126,-0.4588287065146592,-0.7467138353969291,-0.4204179176468976,-0.5037720869567572,-0.4691075735370364,-0.3780351839070588,-0.7522797415348538,-0.28932585338139893,-0.437076878521867,-0.2721220166879796,-0.7544384253535288,-0.6419079966722162
-0.6698674833268691,-0.5198216427661456,-0.4588380921038153,-0.7712631741351589,-0.4329035562295465,-0.5114709280974263,-0.4619476285392961,-0.3837296577668459,-0.746914269469507,-0.28953521690691625,-0.4370584321770724,-0.27880325157525787,-0.7672515770075032,-0.677146884542621
-0.6854403857195404,-0.5064822718883881,-0.48829370915320025,-0.7718789274539458,-0.4408479214130126,-0.5143487003801863,-0.4811186649960466,-0.39253999593263456,-0.7361507054728637,-0.28818827513538997,-0.4553182412195108,-0.2693750655305521,-0.7566939762496862,-0.673281704874391
-0.6955559693244207,-0.5311746291974219,-0.4692013201211001,-0.8085929587271269,-0.4349590183711845,-0.5421260342906324,-0.49251080238404177,-0.4027757199602129,-0.7817441485302692,-0.2977224328474313,-0.464840485810931,-0.28750090760740027,-0.8161994317356164,-0.6862085163330619
-0.7061964695354487,-0.5300306702775638,-0.47265133097148376,-0.8361995151905895,-0.446649739503678,-0.5526259004758521,-0.48983109921491447,-0.4177657500044779,-0.7810453640453034,-0.3138692166910939,-0.46768578223495855,-0.2852367033164242,-0.8141902484012876,-0.6861025653435241
-0.7321955685988066,-0.5463341082497669,-0.48717011834269747,-0.8175066383363109,-0.454721436480422,-0.5479630440377359,-0.5209632524368191,-0.4218021643479169,-0.789185215156747,-0.3051046911126722,-0.48301427950623516,-0.28529809693794705,-0.8206827089377623,-0.7480893974537802
-0.7208174433908187,-0.5650538198040601,-0.50257257531464,-0.8333240746158951,-0.46409500183980035,-0.5518056876333406,-0.5154645971351683,-0.4338550232358213,-0.8294332076817564,-0.3164150767014767,-0.4988694726609978,-0.29304667468968415,-0.860509269338613,-0.7316054035913101
-0.7472131267953555,-0.5552009425753983,-0.5109480175301881,-0.8806372042832005,-0.4656951969693468,-0.5635311218189429,-0.5215576341049026,-0.4254019685815888,-0.8092023089648183,-0.3170771996083528,-0.5133052657523891,-0.30049232906251894,-0.8443685229405257,-0.7484587827902509
-0.7503357276543151,-0.587461606736309,-0.5140832450143173,-0.9032456495193515,-0.4766821059043157,-0.5825245745111796,-0.533137786347062,-0.4366389427574153,-0.8384748613082732,-0.3260582811151731,-0.5147721897181331,-0.29906806622231397,-0.8587070115684176,-0.729355553044929
-0.767903035627107,-0.5889530252343198,-0.5118343290878931,-0.8868442963162609,-0.4841444994839569,-0.5812054129055509,-0.5426250974866978,-0.4450501539315368,-0.8618832738568346,-0.33248486316175496,-0.5113912268605771,-0.3067963836064271,-0.8730490406812961,-0.7632266978084499
-0.7738812649445106,-0.575755241562972,-0.5262227289606034,-0.9023709968503075,-0.4920055152017792,-0.59291632275034,-0.5627752896718498,-0.45787353726448315,-0.8408982056931843,-0.32853328116655195,-0.5138046311395378,-0.3123565392470932,-0.8813836878789798,-0.7743242359194684
-0.7932988346641352,-0.6142838947081687,-0.5341970073387555,-0.9065561860773305,-0.5116758941449479,-0.5896949851284453,-0.5484708127912498,-0.4695400543833503,-0.8901906209415701,-0.35087913354512806,-0.5316390186895811,-0.3153102575857582,-0.897234764655406,-0.7858349370595972
-0.7886058516980385,-0.6056666768031715,-0.5577103608484851,-0.9072064565391513,-0.5008422698166517,-0.6210644669829568,-0.5478449498675969,-0.4608735227200137,-0.8813039132318327,-0.34139139365916965,-0.5309150986876384,-0.3263720343483743,-0.9243373357170833,-0.7883686317632823
-0.8045887985811551,-0.6239593246267696,-0.5631091457159175,-0.9141304176823967,-0.511351881734372,-0.6037639270037319,-0.5535506892627433,-0.4835834462420064,-0.8812044401834642,-0.35840331984324464,-0.52383227218068,-0.3269172643453758,-0.9269678245525829,-0.8086229880303641
-0.809258671768333,-0.6010243930975907,-0.5660185065444713,-0.9327603772606465,-0.5176862619025422,-0.6175186988126757,-0.5790104726776597,-0.4848067223517165,-0.8767621372562213,-0.3537138983998676,-0.5350019334533409,-0.3307469184037624,-0.9218841444696877,-0.8263411748559266
-0.822297803875418,-0.6290859693121774,-0.5586031131865087,-0.9470116461386195,-0.5358648199001376,-0.642809537199422,-0.5816912097686514,-0.4911058458929852,-0.9318673385888409,-0.3579721250125176,-0.5549360341350791,-0.33995345917329084,-0.9475525281857295,-0.8253592312225835
-0.8393525221927515,-0.6285574661044697,-0.5838085130971741,-0.9548321570689161,-0.5464912050258005,-0.6484524440550218,-0.6000006534048768,-0.4909819691911863,-0.9477872557801935,-0.35623933182777334,-0.5757542684685256,-0.348977646233089,-0.9451625724408821,-0.8528596323836057
-0.8566616421839891,-0.6472706593647771,-0.5931771425853841,-0.9683878367990163,-0.5433897789113042,-0.6316278407550884,-0.6081278394448367,-0.5050474596167218,-0.9392817328197964,-0.3697904570756653,-0.5589800001149398,-0.34902480244284534,-0.9465353109970464,-0.852242514547202
-0.86442809049584,-0.6490163580878835,-0.5854374184085771,-0.9891004303918013,-0.5600307133569659,-0.6643981478611957,-0.6160485645578998,-0.509082890896357,-0.9497551062200531,-0.37200676552291845,-0.5860513989358025,-0.34976673594417024,-0.9676702403275447,-0.849211727657428
-0.8559165706193816,-0.6530798206673495,-0.6153843289551176,-1.002216640493781,-0.5621866867707219,-0.6723090017089742,-0.6215356386412865,-0.5175951061746543,-0.9699541005899099,-0.3735107036818423,-0.5907094421976807,-0.3587835032836322,-0.9832672314355397,-0.8650528057703617
-0.8829555028576334,-0.66610551701155,-0.5913336576296648,-1.0237000264737952,-0.5740876256848791,-0.6689918647370258,-0.61962110257528,-0.5194328622452986,-0.9825476682178738,-0.38326710300755207,-0.6067372606333389,-0.36063650825944127,-0.9858213520977208,-0.9080152975525286
-0.9058790643438517,-0.6846415192263325,-0.6023981709763259,-1.0370673622171083,-0.5730472755613724,-0.6850625031967504,-0.6383520998532465,-0.5129577543824918,-0.9757689997364766,-0.39503996189373924,-0.5925088768916424,-0.3581701852814321,-1.0054574688764228,-0.8982786475254533
-0.9101125928653357,-0.6953360586357392,-0.6336765436734386,-1.0332074756760334,-0.5632791756126058,-0.6817829186864658,-0.6556995186972917,-0.531287816156238,-1.0293462306043897,-0.3842685319667934,-0.609320740932315,-0.3621857754174218,-1.0246740168313562,-0.9243300259322894
-0.9179536262595648,-0.6984502795145128,-0.6303440831973683,-1.0190555886957215,-0.5698303491451252,-0.7027692886733757,-0.6531303288116996,-0.540433350679337,-1.0242491471449118,-0.3936409688712646,-0.6187546770157961,-0.3761203080643425,-1.043596338161821,-0.9276633788952396
-0.910617421260872,-0.6906187204970379,-0.6404598643492916,-1.0606519601283717,-0.5931280292669187,-0.6951313027332292,-0.660372905819079,-0.5330831721083031,-1.0260706084715874,-0.3964400625560444,-0.6247687261458883,-0.3781782641686246,-1.0463547017051684,-0.9096969341678306
-0.9075543624886754,-0.6925016878027551,-0.6516300236842985,-1.0775801791176307,-0.5926995595494555,-0.7142396949756278,-0.637853524040057,-0.5503399311949491,-1.0262445642325297,-0.4043110742691178,-0.6036838449975761,-0.38130249885187584,-1.0613735658054178,-0.9360523619828652
-0.9533152353608637,-0.6934094507951613,-0.6566621389198696,-1.0677837694359438,-0.6092648129789427,-0.7132271289980989,-0.6735128590154362,-0.547897013469899,-1.0571580026163476,-0.4000598575093747,-0.6414469559964526,-0.375296934108862,-1.063779141969393,-0.9537960298283972
-0.9331342159315505,-0.7246285119447131,-0.6646203960752934,-1.096910941882199,-0.6051367316753767,-0.7391421962139797,-0.6569052107256188,-0.5588280713760558,-1.0679793412554495,-0.4031770842488686,-0.6334023259846265,-0.40301651985522563,-1.056868199013007,-0.960794718280764
-0.9389278513558275,-0.7244690961843219,-0.6497410753481158,-1.1111157552622237,-0.6076996559518361,-0.7334535496469909,-0.6958049255668193,-0.5450074859837675,-1.0859904024318594,-0.41603885760579823,-0.6439507893125578,-0.3896158548439684,-1.0986438963018312,-0.9527989621478219
-0.9700969130220464,-0.7397955116606669,-0.6643372460722707,-1.089591496302597,-0.6199670437018212,-0.7427437088387766,-0.6733013472054946,-0.5579713501781529,-1.073633754701678,-0.4176841158106822,-0.6422230555305324,-0.4021389151123289,-1.0709411485130824,-0.9683059104327099
-0.9727411389646555,-0.745705596198607,-0.6742637574104241,-1.1417157493945582,-0.630812544310893,-0.7428215481461402,-0.6869373623724556,-0.5887177080319894,-1.0905747128976273,-0.42376370463221646,-0.6516352061414865,-0.4058251499097237,-1.1345866532779918,-0.9933701297062197
-0.9680516112290115,-0.7317143851112189,-0.7013573960899288,-1.125234273910499,-0.6430778427167594,-0.7498283564595066,-0.7091131354760432,-0.5509023478319701,-1.0901413979748245,-0.42927267507764855,-0.6535874161838776,-0.3985387271519765,-1.1338821727860906,-0.975843381008378
-0.990239939491436,-0.7506304863965647,-0.6728043477289981,-1.158181901285095,-0.6279810042172345,-0.7594527931718573,-0.6880289488153679,-0.5778207284704657,-1.0685381706769006,-0.42601823296330954,-0.6457792704542648,-0.4058154907699592,-1.1224930680939162,-1.0037115245013601
-1.0152114272604142,-0.7509829368154957,-0.678423569340871,-1.1539036570605243,-0.6247514542097847,-0.7630705425155623,-0.7058742097498771,-0.5955461839474492,-1.1400536454962928,-0.43134209590485767,-0.6669253423799941,-0.41109853666605656,-1.1523118231505705,-1.0194154708642347
-1.0218562399546955,-0.7749893854849552,-0.7000164815769695,-1.1857115578213038,-0.6518704437080485,-0.7703389055245546,-0.7110782189322006,-0.5865069193427822,-1.1498776244732045,-0.4403961997816462,-0.6763039797328179,-0.40757476253812613,-1.151163950485827,-1.0096171761755366
-1.0175814875764813,-0.7597431038736507,-0.7033391078423835,-1.1658758968753637,-0.6622687914421642,-0.772213902882284,-0.7291338260499933,-0.5963448065593001,-1.1424321712629373,-0.4492784791467175,-0.6881407663953312,-0.4218900336723278,-1.150696628013247,-1.0248838608072695
-1.035533645626299,-0.7886772600985337,-0.6961462237335597,-1.1902325908366744,-0.6625977970657203,-0.779212185074412,-0.7524845319426279,-0.6016691691411196,-1.1696498601111938,-0.4461045011883697,-0.6847933476599932,-0.4174593406711596,-1.210715387551264,-1.0193596100910942
-1.0255447040915646,-0.7838547115713892,-0.7325546210206182,-1.1954155862602023,-0.6655347055533212,-0.8138254695809081,-0.7302338127629437,-0.6212875142226195,-1.1677805105149528,-0.4543741362279666,-0.6898003641564611,-0.42509112784558206,-1.194452595562826,-1.0355005106297264
-1.0443666687402287,-0.8027006515884779,-0.7243402140390184,-1.2143981527699887,-0.6680828927228731,-0.8013137065762,-0.7380846896847097,-0.6230135046680869,-1.144635352273705,-0.45704876956292123,-0.6957137508935884,-0.4388164681614679,-1.1683966651424313,-1.0477445714289284
-1.0460585337298447,-0.8049160838459601,-0.7238763999498106,-1.213433844440598,-0.6811386350871546,-0.8137989076942724,-0.746239541543967,-0.6139010124896912,-1.1996656312118348,-0.45017505920901013,-0.7013773490207996,-0.43129090747787663,-1.1944143530424394,-1.0569038867736393
-1.0498310769726358,-0.8124081259266742,-0.7475495596886236,-1.2206987307071928,-0.6991962771752378,-0.8228828110079321,-0.7544493325293131,-0.6230459437438807,-1.1853199605388964,-0.45963845187168306,-0.7068342121308256,-0.43833460636340954,-1.2181158133862668,-1.055475614847404
-1.0766946476172086,-0.791689797045153,-0.7364600544893226,-1.2245562336161295,-0.6950446626383978,-0.8178023151370992,-0.7476095578674392,-0.6354770048423773,-1.2141600481790153,-0.46392800076836926,-0.7056827825632799,-0.4374727765291948,-1.2177925364259925,-1.0791093208378413
-1.0751900878047178,-0.8183018520330405,-0.7375793626138302,-1.258030166836034,-0.7005607428540463,-0.8296075748177996,-0.7495735854209294,-0.6401455264749855,-1.2159820220271247,-0.47221142987360537,-0.7274737950416831,-0.4429444535467269,-1.2240459726548911,-1.0835471378346413
-1.0814184623150724,-0.8164888445117777,-0.7502526276850651,-1.2254325642587496,-0.6973511778645255,-0.8238562154785192,-0.7443186982523355,-0.631616813447268,-1.212933430328154,-0.4760197598240593,-0.742196500380792,-0.44575474153307376,-1.2507813457706014,-1.0716578076842393
-1.0867795039074353,-0.8241489935834823,-0.7446211660113506,-1.2722785129644771,-0.6996409170765407,-0.8330447261296797,-0.7594217969541985,-0.6300692527835328,-1.219241894018502,-0.484246861349195,-0.7178211847249991,-0.44486734499875985,-1.2165630979175124,-1.08788564304008
-1.1046254857871343,-0.8299716166367801,-0.7636464383509687,-1.2716884706699965,-0.7051270729721142,-0.8492749768270681,-0.767440241805757,-0.6547821376307255,-1.2485395992604653,-0.48231780989631723,-0.7460480740316817,-0.44129787605006326,-1.2440989339251336,-1.0889304152391768
-1.0979413072391289,-0.8395433131758355,-0.7387000632519988,-1.271256879256374,-0.6893623131039129,-0.8560944510392974,-0.7965808380641517,-0.6333876208962073,-1.237699892852338,-0.47347647936451737,-0.7361988449411825,-0.4475324651497145,-1.2490833704432656,-1.1144185325569038
-1.108813432295891,-0.8397566729852995,-0.7680576118484767,-1.2868359318642455,-0.722604836569443,-0.855810634349288,-0.792414675410284,-0.6496709649114402,-1.242987623408707,-0.4879821624148886,-0.7482515205840888,-0.45123448249726944,-1.2643912016265575,-1.1268214932302567
-1.1120625563911293,-0.8433280926007783,-0.7657109037188604,-1.3164387209499173,-0.7336387802311852,-0.8606039333270195,-0.7772782102464483,-0.6632233318745686,-1.2692101091519887,-0.4924143808912099,-0.7394970814151185,-0.44936465204509984,-1.2768612742637462,-1.1229650975651433
-1.13684444911735,-0.8487664580339443,-0.7704313801788302,-1.3077579346283927,-0.7195256773743423,-0.8603296369126877,-0.7894117861055829,-0.6507884538974253,-1.2593798051424347,-0.49178614895764095,-0.7635190474694564,-0.45913516252592673,-1.3106437734934682,-1.1499809613183225
-1.138205674150697,-0.8508691686622614,-0.780259377228595,-1.3160515622739755,-0.712151499304836,-0.8676566584069244,-0.8091828405883771,-0.6542909927295028,-1.26795487052169,-0.4807803860595945,-0.7804431777927449,-0.46316549252122086,-1.3061112179269294,-1.1472937777940313
